210,360,grass,30,30
210,390,grass,30,30
210,420,grass,30,30
210,450,grass,30,30
210,480,grass,30,30
210,510,grass,30,30
210,540,grass,30,30
210,570,grass,30,30
210,600,tree,30,30
210,630,tree,30,30
240,0,tree,30,30
240,30,tree,30,30
240,60,grass,30,30
240,90,grass,30,30
240,120,grass,30,30
240,150,grass,30,30
240,180,grass,30,30
240,210,grass,30,30
240,240,grass,30,30
240,270,grass,30,30
240,300,grass,30,30
240,330,grass,30,30
240,360,grass,30,30
240,390,grass,30,30
240,420,grass,30,30
240,450,grass,30,30
240,480,grass,30,30
240,510,grass,30,30
240,540,grass,30,30
240,570,grass,30,30
240,600,grass,30,30
240,630,tree,30,30
270,0,tree,30,30
270,30,tree,30,30
270,60,torch,30,30
270,90,grass,30,30
270,120,grass,30,30
270,150,grass,30,30
270,180,grass,30,30
270,210,grass,30,30
270,240,tree,30,30
270,270,tree,30,30
270,300,grass,30,30
270,330,grass,30,30
270,360,grass,30,30
270,390,grass,30,30
270,420,grass,30,30
270,450,grass,30,30
270,480,grass,30,30
270,510,grass,30,30
270,540,grass,30,30
270,570,grass,30,30
270,600,torch,30,30
270,630,tree,30,30
300,0,tree,30,30
300,30,tree,30,30
300,60,tree,30,30
300,90,grass,30,30
300,120,grass,30,30
300,150,grass,30,30
300,180,grass,30,30
300,210,tree,30,30
300,240,tree,30,30
300,270,tree,30,30
300,300,tree,30,30
300,330,torch,30,30
300,360,grass,30,30
300,390,grass,30,30
300,420,grass,30,30
300,450,grass,30,30
300,480,grass,30,30
300,510,grass,30,30
300,540,grass,30,30
300,570,grass,30,30
300,600,grass,30,30
300,630,tree,30,30
330,0,tree,30,30
330,30,tree,30,30
330,60,tree,30,30
330,90,grass,30,30
330,120,grass,30,30
330,150,grass,30,30
330,180,grass,30,30
330,210,grass,30,30
330,240,tree,30,30
330,270,tree,30,30
330,300,tree,30,30
330,330,tree,30,30
330,360,tree,30,30
330,390,grass,30,30
330,420,grass,30,30
330,450,grass,30,30
330,480,grass,30,30
330,510,grass,30,30
330,540,grass,30,30
330,570,grass,30,30
330,600,grass,30,30
330,630,tree,30,30
360,0,tree,30,30
360,30,tree,30,30
360,60,tree,30,30
360,90,grass,30,30
360,120,grass,30,30
360,150,grass,30,30
360,180,grass,30,30
360,210,grass,30,30
360,240,tree,30,30
360,270,tree,30,30
360,300,tree,30,30
360,330,tree,30,30
360,360,tree,30,30
360,390,grass,30,30
360,420,grass,30,30
360,450,grass,30,30
360,480,grass,30,30
360,510,grass,30,30
360,540,grass,30,30
360,570,grass,30,30
360,600,grass,30,30
360,630,tree,30,30
390,0,tree,30,30
390,30,tree,30,30
390,60,tree,30,30
390,90,grass,30,30
390,120,grass,30,30
390,150,grass,30,30
390,180,grass,30,30
390,210,grass,30,30
390,240,tree,30,30
390,270,tree,30,30
390,300,tree,30,30
390,330,tree,30,30
390,360,grass,30,30
390,390,grass,30,30
390,420,grass,30,30
390,450,grass,30,30
390,480,grass,30,30
390,510,grass,30,30
390,540,grass,30,30
390,570,grass,30,30
390,600,grass,30,30
390,630,grass,30,30
420,0,tree,30,30
420,30,tree,30,30
420,60,tree,30,30
420,90,grass,30,30
420,120,grass,30,30
420,150,grass,30,30
420,180,grass,30,30
420,210,grass,30,30
420,240,grass,30,30
420,270,torch,30,30
420,300,tree,30,30
420,330,tree,30,30
420,360,grass,30,30
420,390,grass,30,30
420,420,grass,30,30
420,450,grass,30,30
420,480,grass,30,30
420,510,grass,30,30
420,540,grass,30,30
420,570,grass,30,30
420,600,torch,30,30
420,630,tree,30,30
450,0,tree,30,30
450,30,tree,30,30
450,60,tree,30,30
450,90,torch,30,30
450,120,grass,30,30
450,150,grass,30,30
450,180,grass,30,30
450,210,grass,30,30
450,240,grass,30,30
450,270,grass,30,30
450,300,grass,30,30
450,330,grass,30,30
450,360,grass,30,30
450,390,grass,30,30
450,420,grass,30,30
450,450,grass,30,30
450,480,water,30,30
450,510,grass,30,30
450,540,grass,30,30
450,570,grass,30,30
450,600,tree,30,30
450,630,tree,30,30
480,0,tree,30,30
480,30,tree,30,30
480,60,tree,30,30
480,90,grass,30,30
480,120,grass,30,30
480,150,grass,30,30
480,180,grass,30,30
480,210,grass,30,30
480,240,grass,30,30
480,270,grass,30,30
480,300,grass,30,30
480,330,grass,30,30
480,360,grass,30,30
480,390,grass,30,30
480,420,grass,30,30
480,450,water,30,30
480,480,water,30,30
480,510,water,30,30
480,540,grass,30,30
480,570,grass,30,30
480,600,tree,30,30
480,630,tree,30,30
510,0,tree,30,30
510,30,tree,30,30
510,60,tree,30,30
510,90,torch,30,30
510,120,grass,30,30
510,150,grass,30,30
510,180,grass,30,30
510,210,grass,30,30
510,240,grass,30,30
510,270,grass,30,30
510,300,grass,30,30
510,330,grass,30,30
510,360,grass,30,30
510,390,grass,30,30
510,420,grass,30,30
510,450,water,30,30
510,480,water,30,30
510,510,water,30,30
510,540,grass,30,30
510,570,grass,30,30
510,600,tree,30,30
510,630,tree,30,30
540,0,tree,30,30
540,30,tree,30,30
540,60,tree,30,30
540,90,grass,30,30
540,120,grass,30,30
540,150,grass,30,30
540,180,grass,30,30
540,210,grass,30,30
540,240,grass,30,30
540,270,grass,30,30
540,300,grass,30,30
540,330,grass,30,30
540,360,grass,30,30
540,390,grass,30,30
540,420,grass,30,30
540,450,water,30,30
540,480,water,30,30
540,510,grass,30,30
540,540,grass,30,30
540,570,torch,30,30
540,600,tree,30,30
540,630,tree,30,30
570,0,tree,30,30
570,30,tree,30,30
570,60,torch,30,30
570,90,grass,30,30
570,120,grass,30,30
570,150,grass,30,30
570,180,grass,30,30
570,210,grass,30,30
570,240,grass,30,30
570,270,grass,30,30
570,300,grass,30,30
570,330,grass,30,30
570,360,grass,30,30
570,390,grass,30,30
570,420,grass,30,30
570,450,water,30,30
570,480,water,30,30
570,510,grass,30,30
570,540,grass,30,30
570,570,tree,30,30
570,600,tree,30,30
570,630,tree,30,30
600,0,grass,30,30
600,30,grass,30,30
600,60,grass,30,30
600,90,grass,30,30
600,120,grass,30,30
600,150,water,30,30
600,180,water,30,30
600,210,water,30,30
600,240,water,30,30
600,270,grass,30,30
600,300,grass,30,30
600,330,grass,30,30
600,360,grass,30,30
600,390,grass,30,30
600,420,grass,30,30
600,450,grass,30,30
600,480,grass,30,30
600,510,grass,30,30
600,540,grass,30,30
600,570,grass,30,30
600,600,grass,30,30
600,630,grass,30,30
630,0,grass,30,30
630,30,grass,30,30
630,60,grass,30,30
630,90,grass,30,30
630,120,grass,30,30
630,150,water,30,30
630,180,water,30,30
630,210,grass,30,30
630,240,grass,30,30
630,270,grass,30,30
630,300,grass,30,30
630,330,grass,30,30
630,360,grass,30,30
630,390,grass,30,30
630,420,grass,30,30
630,450,grass,30,30
630,480,grass,30,30
630,510,grass,30,30
630,540,grass,30,30
630,570,grass,30,30
630,600,grass,30,30
630,630,grass,30,30
